title,1,6,4163,1273,FinExp_0068.png,4167,6622
non-article,18,1332,4141,1007,FinExp_0068.png,4167,6622
non-article,2648,3930,1488,2517,FinExp_0068.png,4167,6622
article,23,2390,945,4033,FinExp_0068.png,4167,6622
article,3118,2363,1041,1448,FinExp_0068.png,4167,6622
article,1013,2363,2059,1437,FinExp_0068.png,4167,6622
article,1036,3879,1516,2568,FinExp_0068.png,4167,6622
title,1,0,4166,545,FinExp_0069.png,4167,6622
article,44,601,4120,4005,FinExp_0069.png,4167,6622
article,156,4649,3835,1815,FinExp_0069.png,4167,6622
article,0,4403,1030,2034,FinExp_0070.png,4167,6622
article,2615,420,1543,497,FinExp_0070.png,4167,6622
article,1,390,2584,1833,FinExp_0070.png,4167,6622
article,0,2281,1503,2082,FinExp_0070.png,4167,6622
non-article,2615,976,1520,3269,FinExp_0070.png,4167,6622
non-article,2124,4291,2011,2141,FinExp_0070.png,4167,6622
non-article,1077,4415,988,2011,FinExp_0070.png,4167,6622
title,0,0,4164,550,FinExp_0071.png,4167,6622
article,196,602,3820,5828,FinExp_0071.png,4167,6622
article,18,598,3937,5843,FinExp_0072.png,4167,6622
title,0,0,4158,520,FinExp_0072.png,4167,6622
title,0,0,4158,464,FinExp_0073.png,4167,6622
article,63,498,3411,2223,FinExp_0073.png,4167,6622
non-article,3513,588,628,5785,FinExp_0073.png,4167,6622
article,1155,5486,2240,922,FinExp_0073.png,4167,6622
article,1794,2818,1640,2617,FinExp_0073.png,4167,6622
title,6,0,4141,553,FinExp_0074.png,4167,6622
article,17,656,2727,5753,FinExp_0074.png,4167,6622
article,2803,678,1361,5763,FinExp_0074.png,4167,6622
article,1,4866,4151,1605,FinExp_0075.png,4167,6622
article,0,496,4167,4329,FinExp_0075.png,4167,6622
title,0,0,4167,458,FinExp_0075.png,4167,6622
non-article,0,189,4155,6308,FinExp_0076.png,4167,6622
title,0,20,4167,124,FinExp_0076.png,4167,6622
non-article,11,214,4052,6258,FinExp_0077.png,4167,6622
title,11,46,4156,115,FinExp_0077.png,4167,6622
non-article,1925,2983,0,253,FinExp_0078.png,4167,6622
non-article,1646,3265,2370,3104,FinExp_0078.png,4167,6622
non-article,1590,907,1001,2257,FinExp_0078.png,4167,6622
non-article,2665,902,407,950,FinExp_0078.png,4167,6622
non-article,3151,760,1007,1114,FinExp_0078.png,4167,6622
non-article,2541,2050,554,798,FinExp_0078.png,4167,6622
non-article,3157,1897,973,1267,FinExp_0078.png,4167,6622
non-article,29,4490,1488,1935,FinExp_0078.png,4167,6622
non-article,18,3527,1493,888,FinExp_0078.png,4167,6622
non-article,528,2403,1000,1034,FinExp_0078.png,4167,6622
title,0,0,4130,260,FinExp_0078.png,4167,6622
non-article,75,5157,4027,1307,FinExp_0079.png,4167,6622
non-article,1091,973,3023,4128,FinExp_0079.png,4167,6622
non-article,20,3868,1028,1239,FinExp_0079.png,4167,6622
title,0,0,4152,442,FinExp_0079.png,4167,6622
