title,0,0,4167,1066,FinExp_0050.png,4167,6546
article,548,1106,3600,2077,FinExp_0050.png,4167,6546
article,45,1146,478,5278,FinExp_0050.png,4167,6546
article,573,3248,1956,1805,FinExp_0050.png,4167,6546
article,2574,3248,1554,578,FinExp_0050.png,4167,6546
non-article,2579,3875,1539,2549,FinExp_0050.png,4167,6546
non-article,548,5107,1971,1328,FinExp_0050.png,4167,6546
article,0,226,2586,2303,FinExp_0051.png,4167,6546
article,3154,236,1013,2284,FinExp_0051.png,4167,6546
article,2648,226,443,2299,FinExp_0051.png,4167,6546
title,0,0,4167,188,FinExp_0051.png,4167,6546
non-article,41,2594,1055,554,FinExp_0051.png,4167,6546
non-article,41,3181,1489,3248,FinExp_0051.png,4167,6546
non-article,1569,4169,1007,2260,FinExp_0051.png,4167,6546
non-article,3646,5442,487,993,FinExp_0051.png,4167,6546
non-article,2600,5051,1007,1354,FinExp_0051.png,4167,6546
non-article,2605,4526,1002,492,FinExp_0051.png,4167,6546
title,0,0,4161,226,FinExp_0052.png,4167,6546
article,2625,251,1534,2142,FinExp_0052.png,4167,6546
article,850,256,1700,1855,FinExp_0052.png,4167,6546
article,850,2197,1695,2042,FinExp_0052.png,4167,6546
article,2620,2434,1544,432,FinExp_0052.png,4167,6546
article,1554,4302,1006,2122,FinExp_0052.png,4167,6546
article,0,4307,1493,2097,FinExp_0052.png,4167,6546
article,15,277,784,1765,FinExp_0052.png,4167,6546
article,20,2077,759,945,FinExp_0052.png,4167,6546
article,20,3057,769,1182,FinExp_0052.png,4167,6546
non-article,3132,3015,1011,1262,FinExp_0052.png,4167,6546
non-article,3127,4393,1021,900,FinExp_0052.png,4167,6546
non-article,2620,5323,1514,1111,FinExp_0052.png,4167,6546
non-article,2604,3659,503,1624,FinExp_0052.png,4167,6546
non-article,2604,3005,508,629,FinExp_0052.png,4167,6546
title,0,0,4165,662,FinExp_0053.png,4167,6546
article,102,768,1256,4311,FinExp_0053.png,4167,6546
article,1442,757,2618,4337,FinExp_0053.png,4167,6546
article,102,5171,3932,1277,FinExp_0053.png,4167,6546
title,0,0,4167,682,FinExp_0054.png,4167,6546
article,93,775,1203,4302,FinExp_0054.png,4167,6546
article,1412,769,2608,4319,FinExp_0054.png,4167,6546
article,117,5180,3909,1266,FinExp_0054.png,4167,6546
title,0,0,4167,679,FinExp_0055.png,4167,6546
article,1394,766,2618,4347,FinExp_0055.png,4167,6546
article,113,763,1163,4321,FinExp_0055.png,4167,6546
article,129,5172,3894,1276,FinExp_0055.png,4167,6546
title,0,0,4158,681,FinExp_0056.png,4167,6546
article,1404,761,2636,4363,FinExp_0056.png,4167,6546
article,134,741,1163,4346,FinExp_0056.png,4167,6546
article,129,5161,3885,1297,FinExp_0056.png,4167,6546
title,0,0,4167,686,FinExp_0057.png,4167,6546
article,118,750,1174,4330,FinExp_0057.png,4167,6546
article,1404,739,2636,4330,FinExp_0057.png,4167,6546
article,139,5113,3912,1313,FinExp_0057.png,4167,6546
title,0,0,4167,684,FinExp_0058.png,4167,6546
article,111,742,2613,4343,FinExp_0058.png,4167,6546
article,2853,760,1163,4349,FinExp_0058.png,4167,6546
article,123,5148,3911,1298,FinExp_0058.png,4167,6546
title,0,0,4167,688,FinExp_0059.png,4167,6546
non-article,64,790,3967,4713,FinExp_0059.png,4167,6546
non-article,122,5535,3897,920,FinExp_0059.png,4167,6546
non-article,0,248,4163,524,FinExp_0060.png,4167,6546
title,0,0,4167,200,FinExp_0060.png,4167,6546
article,0,819,795,1362,FinExp_0060.png,4167,6546
article,10,2290,762,4125,FinExp_0060.png,4167,6546
article,838,5658,2772,791,FinExp_0060.png,4167,6546
article,848,800,2753,2544,FinExp_0060.png,4167,6546
article,848,3405,1643,2196,FinExp_0060.png,4167,6546
article,2544,3414,1081,2196,FinExp_0060.png,4167,6546
article,3672,1499,476,2510,FinExp_0060.png,4167,6546
article,3668,4076,491,2358,FinExp_0060.png,4167,6546
non-article,3630,838,510,610,FinExp_0060.png,4167,6546
article,28,257,776,4181,FinExp_0061.png,4167,6546
article,857,2438,2261,2020,FinExp_0061.png,4167,6546
article,836,225,2299,2166,FinExp_0061.png,4167,6546
article,3183,2685,975,1800,FinExp_0061.png,4167,6546
article,3183,246,981,2374,FinExp_0061.png,4167,6546
title,0,0,4167,193,FinExp_0061.png,4167,6546
article,0,4518,4158,1951,FinExp_0061.png,4167,6546
non-article,15,4303,1533,2125,FinExp_0062.png,4167,6546
non-article,1613,547,2513,5871,FinExp_0062.png,4167,6546
non-article,524,2028,1014,2236,FinExp_0062.png,4167,6546
article,10,228,1543,1731,FinExp_0062.png,4167,6546
article,1603,228,2547,292,FinExp_0062.png,4167,6546
title,0,0,4167,193,FinExp_0062.png,4167,6546
article,10,2028,485,2206,FinExp_0062.png,4167,6546
non-article,0,3886,4146,2598,FinExp_0063.png,4167,6546
non-article,0,231,4162,3596,FinExp_0063.png,4167,6546
title,0,0,4167,195,FinExp_0063.png,4167,6546
title,0,0,4167,201,FinExp_0064.png,4167,6546
non-article,0,231,4167,6232,FinExp_0064.png,4167,6546
non-article,0,5276,4165,1207,FinExp_0065.png,4167,6546
non-article,0,3179,4167,2043,FinExp_0065.png,4167,6546
non-article,0,1848,4167,1276,FinExp_0065.png,4167,6546
non-article,0,232,4167,1583,FinExp_0065.png,4167,6546
title,0,0,4167,198,FinExp_0065.png,4167,6546
title,0,0,4167,193,FinExp_0066.png,4167,6546
article,0,234,2566,2891,FinExp_0066.png,4167,6546
article,2607,240,1543,4712,FinExp_0066.png,4167,6546
article,2613,5002,1554,1421,FinExp_0066.png,4167,6546
article,579,3195,1982,3239,FinExp_0066.png,4167,6546
article,0,3166,503,3262,FinExp_0066.png,4167,6546
non-article,0,5608,4145,807,FinExp_0067.png,4167,6566
non-article,246,287,1347,2093,FinExp_0067.png,4167,6566
non-article,1871,282,2035,3201,FinExp_0067.png,4167,6566
non-article,342,2527,1065,688,FinExp_0067.png,4167,6566
non-article,217,3750,1061,1309,FinExp_0067.png,4167,6566
non-article,1412,3511,2723,2059,FinExp_0067.png,4167,6566
title,0,0,4159,234,FinExp_0067.png,4167,6566
