title,0,0,4159,1053,FinExp_0136.png,4167,6622
article,2608,1115,1546,2124,FinExp_0136.png,4167,6622
article,2632,3270,1515,585,FinExp_0136.png,4167,6622
article,2084,3288,480,1983,FinExp_0136.png,4167,6622
article,545,1115,1989,2149,FinExp_0136.png,4167,6622
article,563,3313,1490,1952,FinExp_0136.png,4167,6622
article,15,1170,505,326,FinExp_0136.png,4167,6622
article,45,1516,417,692,FinExp_0136.png,4167,6622
article,50,2218,402,748,FinExp_0136.png,4167,6622
non-article,35,3011,448,905,FinExp_0136.png,4167,6622
non-article,35,3937,458,468,FinExp_0136.png,4167,6622
non-article,55,4426,443,595,FinExp_0136.png,4167,6622
non-article,4,5141,519,636,FinExp_0136.png,4167,6622
non-article,50,5812,453,656,FinExp_0136.png,4167,6622
non-article,2634,3945,1511,2518,FinExp_0136.png,4167,6622
article,564,5370,626,1068,FinExp_0136.png,4167,6622
article,1241,5400,621,1028,FinExp_0136.png,4167,6622
article,1897,5390,610,1048,FinExp_0136.png,4167,6622
title,0,0,4167,189,FinExp_0137.png,4167,6622
article,856,240,3311,1398,FinExp_0137.png,4167,6622
article,845,1727,1655,1655,FinExp_0137.png,4167,6622
article,2561,1744,1059,1632,FinExp_0137.png,4167,6622
article,3681,1733,486,2891,FinExp_0137.png,4167,6622
article,2021,3471,1588,1148,FinExp_0137.png,4167,6622
article,851,3465,1103,1159,FinExp_0137.png,4167,6622
article,851,4668,1103,1811,FinExp_0137.png,4167,6622
article,0,5659,778,780,FinExp_0137.png,4167,6622
article,26,4963,752,663,FinExp_0137.png,4167,6622
article,37,4294,741,618,FinExp_0137.png,4167,6622
article,26,3442,769,802,FinExp_0137.png,4167,6622
article,43,2907,735,507,FinExp_0137.png,4167,6622
article,37,2333,719,540,FinExp_0137.png,4167,6622
article,37,1397,730,891,FinExp_0137.png,4167,6622
article,15,266,769,1098,FinExp_0137.png,4167,6622
article,6,903,3074,1482,FinExp_0138.png,4167,6622
article,3139,942,1028,2398,FinExp_0138.png,4167,6622
article,0,2470,3074,1118,FinExp_0138.png,4167,6622
non-article,3145,3412,1022,872,FinExp_0138.png,4167,6622
non-article,0,247,4167,650,FinExp_0138.png,4167,6622
non-article,3132,4324,1020,2132,FinExp_0138.png,4167,6622
non-article,2099,4824,1001,1625,FinExp_0138.png,4167,6622
non-article,2606,3667,500,1124,FinExp_0138.png,4167,6622
non-article,38,5084,2002,1371,FinExp_0138.png,4167,6622
title,0,0,4167,209,FinExp_0138.png,4167,6622
title,0,0,4154,195,FinExp_0139.png,4167,6622
article,2516,501,1627,2786,FinExp_0139.png,4167,6622
article,21,273,780,836,FinExp_0139.png,4167,6622
article,48,1131,719,652,FinExp_0139.png,4167,6622
article,65,1805,691,769,FinExp_0139.png,4167,6622
article,60,2596,691,641,FinExp_0139.png,4167,6622
article,60,3265,719,540,FinExp_0139.png,4167,6622
article,60,3833,719,607,FinExp_0139.png,4167,6622
article,65,4474,708,630,FinExp_0139.png,4167,6622
article,60,5137,702,719,FinExp_0139.png,4167,6622
article,60,5893,719,563,FinExp_0139.png,4167,6622
article,851,5325,3316,1170,FinExp_0139.png,4167,6622
article,1954,3336,2213,1911,FinExp_0139.png,4167,6622
article,845,3347,1064,1905,FinExp_0139.png,4167,6622
title,0,0,4167,167,FinExp_0140.png,4167,6622
non-article,19,191,4127,6271,FinExp_0140.png,4167,6622
article,1410,3440,2757,2034,FinExp_0141.png,4167,6622
article,28,4630,1276,1696,FinExp_0141.png,4167,6622
article,33,2769,1292,1819,FinExp_0141.png,4167,6622
article,28,399,1308,2317,FinExp_0141.png,4167,6622
article,1395,394,2772,2941,FinExp_0141.png,4167,6622
title,0,0,4167,340,FinExp_0141.png,4167,6622
non-article,2809,6151,1358,229,FinExp_0141.png,4167,6622
article,2411,3374,1756,3110,FinExp_0142.png,4167,6622
article,0,3374,2343,3097,FinExp_0142.png,4167,6622
article,0,228,4166,3042,FinExp_0142.png,4167,6622
title,0,0,4167,185,FinExp_0142.png,4167,6622
article,3136,5340,1031,1111,FinExp_0143.png,4167,6622
article,3130,4458,1024,841,FinExp_0143.png,4167,6622
article,3148,3947,1019,477,FinExp_0143.png,4167,6622
article,1564,4439,1515,2045,FinExp_0143.png,4167,6622
article,3143,810,1024,3097,FinExp_0143.png,4167,6622
article,514,813,2555,1983,FinExp_0143.png,4167,6622
article,0,252,4167,517,FinExp_0143.png,4167,6622
article,9,850,462,1133,FinExp_0143.png,4167,6622
article,20,2008,443,692,FinExp_0143.png,4167,6622
article,35,2726,427,743,FinExp_0143.png,4167,6622
article,0,3544,503,2940,FinExp_0143.png,4167,6622
article,528,2853,2518,1551,FinExp_0143.png,4167,6622
article,564,4434,936,2045,FinExp_0143.png,4167,6622
title,0,0,4167,193,FinExp_0143.png,4167,6622
article,2011,5349,1599,1136,FinExp_0144.png,4167,6622
article,2001,3555,1614,1721,FinExp_0144.png,4167,6622
article,1972,2419,1623,1087,FinExp_0144.png,4167,6622
article,3668,1498,499,4972,FinExp_0144.png,4167,6622
article,841,809,2764,1575,FinExp_0144.png,4167,6622
article,860,2447,1072,2827,FinExp_0144.png,4167,6622
article,12,2291,756,882,FinExp_0144.png,4167,6622
article,41,3213,717,814,FinExp_0144.png,4167,6622
article,51,4061,717,687,FinExp_0144.png,4167,6622
article,56,4777,707,517,FinExp_0144.png,4167,6622
article,12,5349,1921,1131,FinExp_0144.png,4167,6622
article,0,830,807,1419,FinExp_0144.png,4167,6622
non-article,3649,844,502,624,FinExp_0144.png,4167,6622
article,0,249,4167,526,FinExp_0144.png,4167,6622
title,0,5,4167,200,FinExp_0144.png,4167,6622
title,0,0,4167,201,FinExp_0145.png,4167,6622
article,516,234,1917,2346,FinExp_0145.png,4167,6622
