title,12,5,4143,1037,FinExp_0001.png,4167,6622
article,7,1108,1005,2611,FinExp_0001.png,4167,6622
article,1054,1135,2063,2611,FinExp_0001.png,4167,6622
article,3150,1119,1005,2622,FinExp_0001.png,4167,6622
article,12,3783,468,1213,FinExp_0001.png,4167,6622
article,528,3778,1532,1255,FinExp_0001.png,4167,6622
article,2091,3789,1548,1218,FinExp_0001.png,4167,6622
article,3666,3789,495,1856,FinExp_0001.png,4167,6622
article,0,5826,1017,697,FinExp_0001.png,4167,6622
article,12,5077,1016,718,FinExp_0001.png,4167,6622
article,1049,5061,1548,1462,FinExp_0001.png,4167,6622
article,2623,5039,1016,1489,FinExp_0001.png,4167,6622
article,3666,5678,489,867,FinExp_0001.png,4167,6622
title,0,0,4160,620,FinExp_0002.png,4167,6622
article,12,690,433,2811,FinExp_0002.png,4167,6622
article,527,721,2053,1720,FinExp_0002.png,4167,6622
article,2610,709,1030,2311,FinExp_0002.png,4167,6622
article,3662,709,497,2317,FinExp_0002.png,4167,6622
article,2610,3076,1557,421,FinExp_0002.png,4167,6622
article,539,2479,2042,1018,FinExp_0002.png,4167,6622
article,12,3556,4142,2966,FinExp_0002.png,4167,6622
title,0,0,4160,234,FinExp_0003.png,4167,6622
article,0,295,2080,2014,FinExp_0003.png,4167,6622
article,2105,320,2062,941,FinExp_0003.png,4167,6622
article,0,2358,1012,1521,FinExp_0003.png,4167,6622
non-article,605,3909,437,1195,FinExp_0003.png,4167,6622
non-article,279,5124,758,763,FinExp_0003.png,4167,6622
non-article,0,5909,1032,626,FinExp_0003.png,4167,6622
non-article,1073,3152,1496,3388,FinExp_0003.png,4167,6622
non-article,2634,2123,1506,1251,FinExp_0003.png,4167,6622
non-article,2624,3405,1521,3140,FinExp_0003.png,4167,6622
non-article,1057,2364,1511,768,FinExp_0003.png,4167,6622
title,0,0,4161,634,FinExp_0004.png,4167,6622
article,0,687,2069,2549,FinExp_0004.png,4167,6622
article,2094,709,687,1263,FinExp_0004.png,4167,6622
article,2796,704,1360,1267,FinExp_0004.png,4167,6622
article,2099,2008,2057,1204,FinExp_0004.png,4167,6622
article,2796,3267,1371,1238,FinExp_0004.png,4167,6622
article,2094,3282,678,1228,FinExp_0004.png,4167,6622
article,680,3287,1394,1633,FinExp_0004.png,4167,6622
article,704,4954,1365,409,FinExp_0004.png,4167,6622
article,2099,4549,2052,834,FinExp_0004.png,4167,6622
article,0,3289,626,2091,FinExp_0004.png,4167,6622
article,0,5446,4167,1082,FinExp_0004.png,4167,6622
article,0,673,661,3007,FinExp_0005.png,4167,6622
article,6,3772,614,2767,FinExp_0005.png,4167,6622
article,685,661,1381,2018,FinExp_0005.png,4167,6622
article,2095,667,684,1989,FinExp_0005.png,4167,6622
article,2808,667,1357,2012,FinExp_0005.png,4167,6622
article,697,2728,2773,1564,FinExp_0005.png,4167,6622
article,3493,2726,674,1561,FinExp_0005.png,4167,6622
article,1393,4328,2767,790,FinExp_0005.png,4167,6622
article,691,4328,679,2188,FinExp_0005.png,4167,6622
article,1399,5141,2732,1363,FinExp_0005.png,4167,6622
title,0,0,4167,632,FinExp_0005.png,4167,6622
title,0,0,4167,626,FinExp_0006.png,4167,6622
article,0,696,1287,2451,FinExp_0006.png,4167,6622
article,1504,679,2663,2817,FinExp_0006.png,4167,6622
article,3516,3690,651,2755,FinExp_0006.png,4167,6622
article,1510,3702,1977,2708,FinExp_0006.png,4167,6622
article,0,5135,1311,1281,FinExp_0006.png,4167,6622
article,0,3205,1299,1831,FinExp_0006.png,4167,6622
article,0,320,2802,4353,FinExp_0007.png,4167,6622
article,0,4780,4160,1740,FinExp_0007.png,4167,6622
article,3011,356,1145,4277,FinExp_0007.png,4167,6622
title,0,0,4160,234,FinExp_0007.png,4167,6622
title,0,0,4167,628,FinExp_0008.png,4167,6622
article,7,713,643,1957,FinExp_0008.png,4167,6622
article,703,702,2053,2074,FinExp_0008.png,4167,6622
article,2793,707,1374,2947,FinExp_0008.png,4167,6622
article,2788,3685,1361,1750,FinExp_0008.png,4167,6622
article,693,2819,2063,521,FinExp_0008.png,4167,6622
article,703,3374,1367,2042,FinExp_0008.png,4167,6622
article,2113,3384,654,2042,FinExp_0008.png,4167,6622
article,0,2707,650,2718,FinExp_0008.png,4167,6622
article,0,5465,1379,1048,FinExp_0008.png,4167,6622
article,1405,5470,2760,1058,FinExp_0008.png,4167,6622
title,0,0,4164,626,FinExp_0009.png,4167,6622
article,0,679,3462,1889,FinExp_0009.png,4167,6622
article,3486,684,667,1784,FinExp_0009.png,4167,6622
article,748,4792,2679,1712,FinExp_0009.png,4167,6622
article,742,2628,2697,2118,FinExp_0009.png,4167,6622
article,3498,2505,661,4014,FinExp_0009.png,4167,6622
article,23,2603,652,3930,FinExp_0009.png,4167,6622
title,0,6,4154,222,FinExp_0010.png,4167,6622
non-article,43,273,4073,6244,FinExp_0010.png,4167,6622
non-article,2639,4757,1510,1783,FinExp_0011.png,4167,6622
non-article,583,4757,2000,1655,FinExp_0011.png,4167,6622
non-article,21,4773,529,1543,FinExp_0011.png,4167,6622
non-article,15,379,4139,4284,FinExp_0011.png,4167,6622
title,0,0,4167,217,FinExp_0011.png,4167,6622
article,6,5117,3112,1410,FinExp_0014.png,4167,6622
article,3148,5147,1019,1375,FinExp_0014.png,4167,6622
article,12,3599,1000,1474,FinExp_0014.png,4167,6622
article,1059,3306,1527,1761,FinExp_0014.png,4167,6622
article,2633,3306,1012,1778,FinExp_0014.png,4167,6622
article,3674,2228,493,2866,FinExp_0014.png,4167,6622
article,1065,2215,2574,1041,FinExp_0014.png,4167,6622
article,0,2216,1007,1345,FinExp_0014.png,4167,6622
article,12,304,2580,1866,FinExp_0014.png,4167,6622
article,2627,322,1540,1849,FinExp_0014.png,4167,6622
title,0,0,4160,222,FinExp_0014.png,4167,6622
